1789851683,139524,65,0,1,0,0.00,16.00
1789851684,115967,52,0,1,0,0.00,17.31
1789851685,313408,32,0,1,0,1.00,7.22
1789851686,118849,56,0,1,0,0.00,11.22
1789851687,1316284,43,0,1,0,1.00,13.73
1789851688,116727,47,0,2,0,0.00,12.12
1789851689,119164,45,0,1,0,0.00,9.28
1789851690,122601,53,0,1,0,0.00,11.11
1789851691,127036,47,0,1,0,0.00,13.13
1789851692,122470,32,0,1,0,0.00,7.14
1789851693,142903,45,1,2,0,0.00,10.10
1789851694,149336,40,0,0,0,0.00,9.09
1789851695,153767,28,0,2,0,0.00,9.00
1789851696,149197,35,0,2,0,0.00,11.00
1789851697,133626,50,0,1,0,0.00,8.33
1789851698,124055,39,1,2,0,0.00,11.00
1789851699,124482,37,1,2,0,0.00,14.56
1789851700,125908,41,0,1,0,0.00,11.11
1789851701,148333,30,0,1,0,0.00,10.89
1789851702,375756,44,0,1,0,0.00,9.18
1789851703,144180,52,0,1,0,0.00,11.34
1789851704,154603,57,0,1,0,2.00,16.67
1789851705,150024,34,0,1,0,0.00,9.09
1789851706,149444,48,0,1,0,0.00,9.38
1789851707,125863,31,0,1,0,0.00,7.14
1789851708,144281,53,0,1,0,0.00,13.13
1789851709,144698,40,0,1,0,0.00,7.14
1789851710,143115,34,1,2,0,0.00,9.09
1789851711,127530,33,0,1,0,0.00,8.08
1789851712,129944,44,0,1,0,0.00,11.11
1789851713,145357,53,0,1,0,0.00,11.22
1789851714,126770,39,0,1,0,0.00,10.78
1789851715,124181,45,0,1,0,0.00,11.11
1789851716,118591,38,0,1,0,0.00,8.16
1789851717,270000,40,0,1,0,0.00,10.10
1789851718,117409,32,0,1,0,0.00,9.00
1789851719,1035813,53,1,2,0,1.00,10.42
1789851720,142223,49,0,1,0,0.00,10.31
1789851721,111628,20,0,0,0,0.00,8.08
1789851722,115033,52,0,2,0,0.00,7.07
1789851723,121436,19,0,1,0,0.00,2.06
1789851724,115839,55,1,2,0,0.00,12.12
1789851725,314240,47,0,1,0,0.00,14.71
1789851726,113641,60,1,2,0,0.00,12.24
1789851727,121041,68,0,0,0,0.00,15.00
1789851728,124439,50,2,4,0,0.00,13.00
1789851729,126837,43,1,1,0,0.00,12.75
1789851730,146234,40,0,0,0,0.00,4.21
1789851731,140630,39,0,1,0,0.00,10.78
1789851732,152025,36,0,1,0,0.00,7.00
1789851733,124419,49,0,1,0,0.00,8.16
1789851734,149812,25,0,1,0,0.00,3.09
1789851735,139204,56,1,2,0,0.00,9.18
1789851736,144595,0,0,0,0,0.00,2.00
1789851737,94985,81,1,3,0,0.00,11.34
1789851738,141374,37,0,1,0,0.00,13.46
1789851739,143763,28,0,1,0,0.00,7.14
1789851740,115150,50,0,1,0,0.00,13.73
1789851741,220536,31,0,1,0,0.00,8.08
1789851742,117922,50,1,2,0,0.00,12.12
1789851743,507305,44,1,2,0,1.00,13.73
1789851744,145690,46,1,2,0,0.00,9.38
1789851745,144073,36,0,1,0,0.00,5.21
1789851746,145455,39,0,1,0,0.00,10.89
1789851747,124836,52,0,1,0,0.00,11.22
1789851748,142216,44,0,1,0,0.00,9.28
1789851749,758593,51,0,1,0,1.00,16.67
1789851750,117973,51,1,1,0,0.00,14.56
1789851751,122350,33,0,1,0,0.00,9.18
1789851752,108727,56,0,1,0,0.00,13.86
1789851753,175102,45,0,1,0,0.00,7.22
1789851754,147477,51,0,1,0,0.00,12.12
1789851755,148850,43,0,1,0,0.00,9.18
1789851756,147223,24,0,1,0,0.00,8.00
1789851757,147595,44,1,1,0,0.00,9.38
1789851758,121966,26,0,0,0,0.00,6.06
1789851759,119336,57,0,2,0,0.00,14.00
1789851760,143705,30,0,1,0,0.00,10.89
1789851761,122073,40,0,1,0,0.00,10.00
1789851762,142440,45,0,1,0,0.00,11.00
1789851763,130807,39,0,1,0,0.00,10.00
1789851764,121172,29,0,1,0,0.00,7.07
1789851765,117537,43,0,1,0,0.00,9.18
1789851766,140901,43,0,1,0,0.00,12.24
1789851767,148264,35,0,1,0,0.00,5.21
1789851768,143626,34,0,1,0,0.00,6.19
1789851769,117987,47,0,0,0,0.00,13.59
1789851770,147347,28,0,2,0,0.00,7.14
1789851771,118707,38,0,0,0,0.00,8.16
1789851772,143065,52,0,1,0,0.00,16.67
1789851773,148423,30,0,1,0,0.00,8.00
1789851774,147779,30,0,1,0,0.00,7.14
1789851775,679133,31,0,1,0,0.00,10.00
1789851776,124490,52,0,1,0,0.00,12.00
1789851777,148844,34,0,1,0,0.00,7.14
1789851778,120198,44,0,1,0,0.00,12.00
1789851779,145550,40,0,1,0,0.00,10.10
1789851780,120902,43,0,1,0,0.00,12.12
1789851781,146252,46,1,2,0,0.00,12.00
1789851782,140602,33,0,1,0,0.00,7.14
1789851783,126951,26,0,3,0,0.00,9.18
1789851784,120299,44,0,1,0,0.00,10.20
1789851785,143646,30,0,1,0,0.00,9.00
1789851786,136993,47,0,1,0,0.00,10.10
1789851787,143338,71,0,2,0,0.00,15.15
1789851788,117683,50,1,2,0,0.00,10.31
1789851789,115027,38,0,2,0,0.00,10.00
1789851790,1889364,46,0,1,0,0.00,11.88
1789851791,130712,54,2,4,0,0.00,11.34
1789851792,192053,31,0,1,0,0.00,4.17
1789851793,137394,27,1,2,0,0.00,5.10
1789851794,147733,36,0,1,0,0.00,9.09
1789851795,119072,32,0,1,0,0.00,9.80
1789851796,147410,41,0,1,0,0.00,11.00
1789851797,126747,36,0,3,0,0.00,9.09
1789851798,120084,26,0,1,0,0.00,5.21
1789851799,147419,41,0,1,0,0.00,10.89
1789851800,440753,47,0,1,0,0.00,7.37
1789851801,170088,30,1,2,0,0.00,9.00
1789851802,120421,27,0,1,0,0.00,9.90
1789851803,146753,31,0,1,0,0.00,8.00
1789851804,119084,50,0,1,0,0.00,12.87
1789851805,148415,40,0,0,0,0.00,7.22
1789851806,139744,37,0,2,0,0.00,7.22
1789851807,143073,43,0,0,0,0.00,9.00
1789851808,130401,40,0,1,0,0.00,11.00
1789851809,119729,34,2,3,0,0.00,10.00
1789851810,127055,38,1,3,0,0.00,11.00
1789851811,131381,38,0,1,0,0.00,9.09
1789851812,127705,28,0,1,0,0.00,9.80
1789851813,146914,25,0,1,0,0.00,10.68
1789851814,116961,58,0,1,0,0.00,13.13
1789851815,118955,35,0,1,0,0.00,10.00
1789851816,118990,32,0,1,0,0.00,8.08
1789851817,120063,43,0,1,0,0.00,10.10
1789851818,148175,23,0,1,0,0.00,5.10
1789851819,116327,49,0,1,0,0.00,12.00
1789851820,147517,33,0,1,0,0.00,9.18
1789851821,127747,38,0,1,0,0.00,9.18
1789851822,630002,41,0,2,0,0.00,7.22
1789851823,137323,49,0,2,0,0.00,10.31
1789851824,147669,26,0,1,0,0.00,5.10
1789851825,127054,31,1,3,0,0.00,8.00
1789851826,1961427,34,0,1,0,0.00,8.16
1789851827,124939,43,0,1,0,0.00,11.00
1789851828,134439,36,0,1,0,0.00,8.08
1789851829,116978,44,0,1,0,0.00,9.18
1789851830,217553,51,0,1,0,0.00,12.00
1789851831,178169,38,1,2,0,0.00,16.33
1789851832,117824,31,2,3,0,0.00,46.46
1789851833,120515,25,1,2,0,0.00,4.08
1789851834,123244,42,0,1,0,0.00,11.00
1789851835,139011,36,0,1,0,0.00,9.09
1789851836,144816,33,0,1,0,0.00,8.08
1789851837,124659,41,0,1,0,0.00,9.09
1789851838,126539,34,0,1,0,0.00,7.22
1789851839,143457,28,0,0,0,0.00,6.06
1789851840,125413,28,0,2,0,0.00,6.12
1789851841,133406,32,0,0,0,0.00,7.14
1789851842,115437,40,1,3,0,0.00,12.62
1789851843,142504,29,0,0,0,0.00,8.08
1789851844,126609,19,0,1,0,0.00,4.12
1789851845,120751,60,0,2,0,0.00,10.10
1789851846,129930,51,0,1,0,0.00,13.00
1789851847,164146,64,0,1,0,0.00,16.00
1789851848,116400,39,0,1,0,0.00,9.90
1789851849,142690,42,0,2,0,0.00,9.28
1789851850,149017,32,1,2,0,0.00,7.14
1789851851,326376,31,0,1,0,1.00,8.16
1789851852,145781,22,0,1,0,0.00,6.00
1789851853,125218,31,0,1,0,0.00,12.50
1789851854,149691,28,0,1,0,0.00,7.07
1789851855,121202,29,0,1,0,0.00,7.07
1789851856,145747,44,0,1,0,0.00,11.22
1789851857,117331,40,0,1,0,0.00,10.89
1789851858,1583911,49,0,1,0,0.00,16.50
1789851859,120605,45,0,1,0,0.00,8.16
1789851860,676281,31,0,1,0,0.00,10.00
1789851861,116023,41,0,1,0,0.00,9.09
1789851862,840767,42,0,1,0,0.00,10.10
1789851863,117585,32,0,1,0,0.00,10.78
1789851864,227417,39,0,1,0,0.00,7.22
1789851865,116290,32,0,2,0,0.00,6.19
1789851866,120196,29,0,1,0,0.00,3.16
1789851867,151137,36,0,1,0,0.00,9.00
1789851868,243113,29,0,1,0,0.00,9.00
1789851869,122128,42,0,1,0,0.00,12.87
1789851870,119176,45,1,2,0,0.00,10.20
1789851871,136259,36,0,1,0,0.00,7.22
1789851872,123378,28,0,1,0,0.00,8.00
1789851873,124531,45,1,2,0,0.00,11.88
1789851874,118720,36,0,1,0,0.00,8.16
1789851875,3444858,34,0,0,0,0.00,7.14
1789851876,182201,42,0,2,0,0.00,30.53
1789851877,147496,51,0,1,0,0.00,100.00
1789851878,97826,33,0,1,0,0.00,81.00
1789851879,720173,34,0,1,0,1.00,7.00
1789851880,234584,34,0,1,0,0.00,61.22
1789851881,215017,43,1,2,0,0.00,100.00
1789851882,195485,45,1,2,0,0.00,100.00
1789851883,191987,30,0,1,0,0.00,100.00
1789851884,1340494,26,0,1,0,0.00,100.00
1789851885,144095,40,0,1,0,0.00,100.00
1789851886,198699,28,0,1,0,0.00,94.12
1789851887,121340,38,0,1,0,0.00,24.74
1789851888,167012,113,0,2,0,0.00,16.49
1789851889,111721,60,1,2,0,0.00,14.00
1789851890,152461,52,0,1,0,0.00,13.00
1789851891,131237,38,0,1,0,0.00,9.18
1789851892,125047,37,0,1,0,0.00,8.25
1789851893,123890,27,0,1,0,0.00,8.00
1789851894,132767,47,1,2,0,0.00,12.12
1789851895,114678,32,0,1,0,0.00,9.18
1789851896,139622,46,0,1,0,0.00,15.46
1789851897,119600,38,0,1,0,0.00,15.84
1789851898,124612,23,0,2,0,0.00,9.90
1789851899,140656,12,1,1,0,0.00,2.04
1789851900,124735,44,0,2,0,0.00,11.88
1789851901,120846,37,0,1,0,0.00,7.22
1789851902,137991,37,0,1,0,0.00,10.00
1789851903,147166,29,0,1,0,0.00,3.16
1789851904,138373,53,1,1,0,0.00,7.37
1789851905,122618,34,0,1,0,0.00,7.22
1789851906,147894,43,0,1,0,0.00,13.00
1789851907,150204,82,0,1,0,0.00,17.00
1789851908,117548,43,0,1,0,0.00,9.28
1789851909,576913,44,0,1,0,0.00,10.10
1789851910,103333,45,0,1,0,0.00,28.12
1789851911,181772,45,0,1,0,0.00,19.05
1789851912,117248,41,1,2,0,0.00,16.83
1789851913,133754,49,0,1,0,0.00,11.46
1789851914,116293,27,0,0,0,0.00,13.27
1789851915,743849,37,1,2,0,0.00,17.48
1789851916,115468,41,0,1,0,0.00,16.67
1789851917,144103,45,0,1,0,0.00,12.87
1789851918,121772,41,0,1,0,0.00,19.00
1789851919,138472,34,0,1,0,0.00,14.00
1789851920,123205,39,0,1,0,0.00,9.18
1789851921,123969,40,0,1,0,0.00,9.09
1789851922,143765,47,0,1,0,0.00,11.22
1789851923,130594,35,0,1,0,0.00,7.14
1789851924,568444,27,0,1,0,0.00,5.15
1789851925,143346,36,0,1,0,0.00,10.78
1789851926,122270,34,0,1,0,0.00,11.76
1789851927,106226,43,1,3,0,0.00,10.20
1789851928,143212,31,0,1,0,0.00,9.09
1789851929,139231,32,0,1,0,0.00,5.21
1789851930,286277,19,0,1,0,1.00,5.05
1789851931,104363,42,0,1,0,0.00,9.28
1789851932,126475,50,0,1,0,0.00,15.31
1789851933,2342567,36,1,2,0,1.00,18.81
1789851934,126795,33,0,1,0,0.00,8.42
1789851935,123001,35,1,2,0,0.00,9.00
1789851936,118239,24,0,1,0,0.00,5.15
1789851937,132506,19,0,0,0,0.00,6.12
1789851938,132806,57,0,2,0,0.00,12.00
1789851939,143136,32,0,1,0,0.00,7.14
1789851940,122498,40,0,1,0,0.00,7.29
1789851941,132890,41,0,1,0,0.00,11.00
1789851942,115314,39,0,1,0,0.00,9.09
1789851943,587756,47,2,2,0,0.00,36.89
1789851944,126252,29,0,1,0,0.00,12.00
1789851945,275763,49,0,1,0,0.00,16.16
1789851946,116312,38,0,2,0,0.00,12.00
1789851947,143888,47,0,1,0,0.00,12.87
1789851948,120494,38,0,1,0,0.00,9.18
1789851949,138131,52,0,1,0,0.00,12.87
1789851950,118798,38,0,0,0,0.00,10.00
1789851951,128495,34,0,1,0,0.00,8.08
1789851952,150222,40,1,2,0,0.00,9.18
1789851953,129980,39,1,2,0,0.00,12.62
1789851954,501758,52,0,1,0,0.00,11.34
1789851955,145584,26,1,2,0,0.00,7.92
1789851956,124432,31,0,1,0,0.00,6.19
1789851957,125309,36,0,1,0,0.00,7.22
1789851958,144215,23,0,1,0,0.00,7.00
1789851959,150152,44,0,1,0,0.00,7.37
1789851960,131116,41,0,1,0,0.00,8.25
1789851961,116113,34,0,1,0,0.00,7.22
1789851962,140138,31,0,1,0,0.00,7.07
1789851963,117193,18,0,1,0,0.00,5.05
1789851964,129278,58,0,1,0,0.00,16.67
1789851965,118392,46,0,1,0,0.00,8.25
1789851966,117535,52,0,1,0,0.00,12.00
1789851967,122708,26,0,1,0,0.00,5.15
1789851968,125909,44,0,1,0,0.00,7.37
1789851969,121139,72,0,1,0,0.00,10.31
1789851970,136398,35,0,1,0,0.00,9.00
1789851971,121687,23,1,2,0,0.00,4.12
1789851972,115006,36,1,2,0,0.00,9.00
1789851973,120353,45,0,1,0,0.00,11.88
1789851974,112729,33,0,1,0,0.00,8.08
1789851975,143133,44,1,3,0,0.00,12.75
1789851976,114567,42,1,2,0,0.00,8.33
1789851977,826014,39,0,1,0,0.00,8.08
1789851978,112521,36,2,3,0,0.00,9.09
1789851979,118040,46,0,1,0,0.00,11.00
1789851980,112588,31,0,2,0,0.00,10.78
1789851981,145164,40,0,1,0,0.00,11.00
1789851982,139770,34,0,1,0,0.00,9.00
1789851983,124403,41,0,1,0,0.00,10.89
1789851984,145065,38,0,1,0,0.00,11.00
1789851985,141755,19,0,0,0,0.00,2.06
1789851986,122473,0,0,0,0,0.00,1.00
1789851987,125219,0,0,0,0,0.00,0.00
1789851988,133993,97,1,3,0,0.00,14.00
1789851989,1773760,19,0,0,0,0.00,3.06
1789851990,137627,37,0,1,0,0.00,6.00
1789851991,114485,3,0,0,0,0.00,0.00
1789851992,141370,0,0,0,0,0.00,0.00
1789851993,120285,0,0,0,0,0.00,0.00
1789851994,117227,141,3,6,0,0.00,16.00
1789851995,114195,157,2,5,0,0.00,19.39
1789851996,126192,31,1,3,0,0.00,5.10
1789851997,1056196,37,1,2,0,0.00,6.25
1789851998,132269,30,0,1,0,0.00,12.62
1789851999,118350,53,1,1,0,0.00,14.00
1789852000,125457,27,0,1,0,0.00,6.19
1789852001,150591,35,0,1,0,0.00,6.19
1789852002,121754,36,1,2,0,0.00,6.12
1789852003,141943,36,0,1,0,0.00,10.89
1789852004,1296135,39,0,1,0,0.00,8.25
1789852005,126404,41,0,1,0,0.00,8.16
1789852006,1019656,39,0,1,0,1.00,9.18
1789852007,114974,29,0,1,0,0.00,8.00
1789852008,146299,19,0,0,0,0.00,4.04
1789852009,119652,70,0,2,0,0.00,15.53
1789852010,134030,52,0,2,0,0.00,10.10
1789852011,121437,19,0,0,0,0.00,4.08
1789852012,124870,48,0,2,0,0.00,11.11
1789852013,110329,59,0,1,0,0.00,11.22
1789852014,162815,39,0,1,0,0.00,12.87
1789852015,133328,60,0,1,0,0.00,20.00
1789852016,155867,34,0,1,0,0.00,9.90
1789852017,143434,26,0,1,0,0.00,8.82
1789852018,779013,28,0,1,0,0.00,5.21
1789852019,125646,35,0,2,0,0.00,9.90
1789852020,142291,23,0,1,0,0.00,5.10
1789852021,116964,35,0,1,0,0.00,8.16
1789852022,142661,37,0,1,0,0.00,9.09
1789852023,138386,13,0,0,0,0.00,3.03
1789852024,291133,38,1,2,0,0.00,8.25
1789852025,121914,47,1,2,0,0.00,10.20
1789852026,126716,52,0,1,0,0.00,9.38
1789852027,528537,71,0,1,0,0.00,17.00
1789852028,222398,46,1,2,0,0.00,7.37
1789852029,108281,36,0,1,0,0.00,9.90
1789852030,121188,66,0,1,0,0.00,13.00
1789852031,109119,38,1,2,0,0.00,9.09
1789852032,118077,41,0,1,0,0.00,14.00
1789852033,128061,23,1,2,0,0.00,16.00
1789852034,127071,27,0,1,0,0.00,10.42
1789852035,535098,38,0,1,0,0.00,15.84
1789852036,147167,28,0,1,0,0.00,7.14
1789852037,2007214,47,0,2,0,0.00,13.27
1789852038,120366,36,0,1,0,0.00,15.31
1789852039,127503,29,0,1,0,0.00,12.75
1789852040,117666,31,0,1,0,0.00,9.80
1789852041,895838,40,0,1,0,1.00,11.00
1789852042,119068,38,0,2,0,0.00,14.56
1789852043,120307,42,0,1,0,0.00,29.13
1789852044,2635518,46,0,2,0,0.00,9.47
1789852045,141859,47,0,1,0,0.00,19.42
1789852046,829159,34,0,1,0,0.00,5.21
1789852047,116513,48,0,1,0,0.00,8.42
1789852048,140877,37,0,1,0,0.00,8.16
1789852049,126266,34,0,0,0,0.00,6.12
1789852050,125680,54,1,3,0,0.00,12.12
1789852051,114119,41,0,1,0,0.00,11.00
1789852052,121583,20,0,0,0,0.00,4.08
1789852053,114072,24,0,1,0,0.00,6.00
1789852054,733572,25,0,1,0,0.00,7.07
1789852055,122122,35,0,1,0,0.00,11.00
1789852056,115685,39,0,0,0,0.00,9.90
1789852057,115272,46,0,1,0,0.00,9.28
1789852058,145883,42,0,2,0,0.00,12.87
1789852059,127519,48,1,2,0,0.00,9.28
1789852060,150179,15,0,0,0,0.00,9.00
1789852061,120861,90,0,2,0,0.00,12.24
1789852062,177569,51,0,1,0,0.00,11.11
1789852063,140303,46,0,1,0,0.00,8.33
1789852064,109061,35,0,1,0,0.00,5.26
1789852065,121843,49,1,2,0,0.00,9.28
1789852066,131648,40,0,1,0,0.00,11.88
1789852067,127478,35,1,2,0,0.00,9.00
1789852068,116333,45,0,1,0,0.00,7.29
1789852069,144210,40,0,1,0,0.00,9.18
1789852070,113113,28,0,1,0,0.00,9.80
1789852071,178037,41,0,1,0,0.00,9.28
1789852072,139988,45,1,1,0,0.00,11.00
1789852073,136961,33,0,1,0,0.00,8.16
1789852074,114959,39,0,1,0,0.00,9.18
1789852075,297976,50,0,1,0,0.00,13.00
1789852076,118024,37,1,2,0,0.00,6.32
1789852077,128092,32,0,1,0,0.00,6.19
1789852078,142184,26,0,1,0,0.00,8.00
1789852079,133299,37,0,1,0,0.00,13.46
1789852080,145438,36,0,1,0,0.00,9.00
1789852081,124600,34,0,2,0,0.00,7.22
1789852082,118786,27,0,1,0,0.00,8.00
1789852083,113995,20,0,1,0,0.00,5.00
1789852084,137227,44,1,2,0,0.00,7.37
1789852085,114483,34,0,1,0,0.00,8.08
1789852086,450755,57,0,0,0,0.00,11.34
1789852087,118063,51,0,2,0,0.00,10.20
1789852088,144388,56,0,1,0,0.00,14.00
1789852089,124736,42,1,2,0,0.00,11.76
1789852090,131107,37,0,1,0,0.00,11.11
1789852091,122501,15,0,0,0,0.00,6.06
1789852092,149918,71,1,3,0,0.00,12.50
1789852093,116358,30,0,1,0,0.00,7.07
1789852094,144820,38,0,1,0,0.00,10.00
1789852095,837292,27,0,0,0,0.00,8.00
1789852096,121815,42,0,1,0,0.00,11.11
1789852097,141345,36,1,2,0,0.00,9.00
1789852098,810886,46,0,1,0,0.00,10.20
1789852099,170475,35,0,1,0,0.00,5.21
1789852100,116075,35,2,3,0,0.00,10.10
1789852101,136696,39,0,1,0,0.00,10.00
1789852102,120340,34,0,1,0,0.00,7.22
1789852103,135006,41,0,1,0,0.00,10.89
1789852104,122695,43,0,1,0,0.00,6.32
1789852105,140405,70,0,2,0,0.00,14.43
1789852106,114139,39,0,1,0,0.00,10.89
1789852107,136895,42,0,1,0,0.00,7.22
1789852108,147672,29,0,1,0,0.00,8.00
1789852109,148472,31,1,2,0,0.00,5.26
1789852110,135295,39,1,2,0,0.00,9.09
1789852111,118140,36,0,1,0,0.00,9.00
1789852112,570997,27,0,2,0,0.00,6.19
1789852113,116895,26,0,2,0,0.00,7.00
1789852114,194804,40,0,1,0,0.00,10.20
1789852115,110738,40,0,1,0,0.00,8.25
1789852116,131692,39,0,1,0,0.00,7.22
1789852117,134668,34,0,1,0,0.00,6.19
1789852118,1332643,38,1,2,0,0.00,8.16
1789852119,123686,53,1,3,0,0.00,10.31
1789852120,227726,29,0,1,0,0.00,10.78
1789852121,132791,31,0,1,0,0.00,11.00
1789852122,295872,45,0,1,0,0.00,9.18
1789852123,112982,32,0,1,0,0.00,6.12
1789852124,114110,38,0,1,0,0.00,10.00
1789852125,123259,32,0,1,0,0.00,8.08
1789852126,146430,24,1,2,0,0.00,5.15
1789852127,119623,35,0,1,0,0.00,10.89
1789852128,118836,38,0,1,0,0.00,7.22
1789852129,818058,28,3,3,0,1.00,9.00
1789852130,124328,37,0,2,0,0.00,10.89
1789852131,122605,27,0,0,0,0.00,6.12
1789852132,115904,25,0,1,0,0.00,5.10
1789852133,144224,31,0,1,0,0.00,6.19
1789852134,115565,35,0,1,0,0.00,9.09
1789852135,1844895,15,0,1,0,0.00,2.06
1789852136,114311,31,0,2,0,0.00,4.21
1789852137,113715,42,0,1,0,0.00,11.88
1789852138,117140,32,0,1,0,0.00,10.10
1789852139,127586,49,0,1,0,0.00,13.73
1789852140,123053,30,0,1,0,0.00,9.00
1789852141,116541,48,1,2,0,0.00,12.87
1789852142,1327027,45,0,2,0,1.00,11.22
1789852143,129579,24,0,2,0,0.00,6.06
1789852144,125129,31,1,2,0,0.00,11.65
1789852145,140699,25,0,1,0,0.00,7.07
1789852146,146291,41,0,1,0,0.00,11.88
1789852147,112903,45,0,1,0,0.00,13.00
1789852148,930521,37,0,1,0,1.00,6.25
1789852149,116189,41,0,1,0,0.00,13.73
1789852150,756851,50,0,1,0,0.00,13.27
1789852151,114556,53,0,1,0,0.00,9.38
1789852152,127271,23,0,1,0,0.00,8.00
1789852153,117005,43,0,1,0,0.00,9.18
1789852154,135760,48,0,1,0,0.00,12.87
1789852155,778524,41,0,1,0,0.00,7.14
1789852156,124331,32,0,0,0,0.00,9.09
1789852157,120147,48,2,4,0,0.00,13.13
1789852158,125983,39,0,1,0,0.00,9.18
1789852159,122839,39,0,1,0,0.00,9.18
1789852160,148715,29,1,2,0,0.00,10.68
1789852161,224609,26,0,1,0,0.00,7.00
1789852162,113528,34,0,1,0,0.00,11.00
1789852163,144463,40,0,1,0,0.00,11.76
1789852164,117420,26,1,2,0,0.00,5.10
1789852165,163395,28,0,0,0,0.00,9.00
1789852166,122391,29,0,1,0,0.00,5.15
1789852167,150406,20,0,3,0,0.00,6.00
1789852168,121442,45,1,1,0,0.00,12.00
1789852169,1250477,44,0,1,0,0.00,11.00
1789852170,139572,42,0,1,0,0.00,8.25
1789852171,123666,35,0,1,0,0.00,12.50
1789852172,116781,34,0,1,0,0.00,10.00
1789852173,121914,26,0,1,0,0.00,5.10
1789852174,116067,43,0,1,0,0.00,8.51
1789852175,116240,39,0,1,0,0.00,11.88
1789852176,500425,43,1,2,0,0.00,11.88
1789852177,117644,36,0,1,0,0.00,8.08
1789852178,118875,28,1,2,0,0.00,8.00
1789852179,122125,37,0,1,0,0.00,8.25
1789852180,1450371,39,1,2,0,1.00,11.11
1789852181,116683,32,0,1,0,0.00,6.19
